"Time","D1 Module A","D2 Module B","D3 Module C","D4 Gate Driver Board","D1 Control Board Temperature","D2 RTD1 Temperature","D3 RTD2 Temperature","D4 RTD3 Temperature","D1 RTD4 Temperature","D2 RTD5 Temperature","D3 Motor Temperature","D4 Torque Shudder","D1 Analog Input 1","D2 Analog Input 2","D3 Analog Input 3","D4 Analog Input 4","D5 Analog Input 5","D6 Analog Input 6","D1 Digital Input 1","D2 Digital Input 2","D3 Digital Input 3","D4 Digital Input 4","D5 Digital Input 5","D6 Digital Input 6","D7 Digital Input 7","D8 Digital Input 8","D1 Motor Angle Electrical","D2 Motor Speed","D3 Electrical Output Frequency","D4 Delta Resolver Filtered","D1 Phase A Current","D2 Phase B Current","D3 Phase C Current","D4 DC Bus Current","D1 DC Bus Voltage","D2 Output Voltage","D3 VAB Vd Voltage","D4 VBC Vq Voltage","D1 Flux Command","D2 Flux Feedback","D3 Id","D4 Iq","D1 Reference Voltage 1 5","D2 Reference Voltage 2 5","D3 Reference Voltage 5 0","D4 Reference Voltage 12 0","D1 VSM State","D2 Inverter State","D3 Relay 1 Status","D3 Relay 2 Status","D3 Relay 3 Status","D3 Relay 4 Status","D3 Relay 5 Status","D3 Relay 6 Status","D4 Inverter Run Mode","D4 Inverter Discharge State","D5 Inverter Command Mode","D6 Inverter Enable State","D6 Inverter Enable Lockout","D7 BMS Active","D7 BMS Torque Limiting","D1 Post Fault Lo","D2 Post Fault Hi","D3 Run Fault Lo","D4 Run Fault Hi","D1 Commanded Torque","D2 Torque Feedback","D3 Power On Timer","D1 Modulation Index","D2 Flux Weakening Output","D3 Id Command","D4 Iq Command","D1 Project Code EEP Ver","D2 SW Version","D3 DateCode MMDD","D4 DateCode YYYY","Torque Command","Speed Command","Inverter Enable","Inverter Discharge","Speed Mode Enable","Torque Limit Command","D1 Parameter Address Command","D3 Data Command","Pack DCL","Pack CCL","High Temperature","Low Temperature","Average Temperature","CRC Checksum","Pack Current","Pack Open Voltage","Pack Inst Voltage","Pack Summed Voltage"
"s","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","Nm","V","V","V","V","V","V","boolean","boolean","boolean","boolean","boolean","boolean","boolean","boolean","deg","rpm","hz","deg","A","A","A","A","V","V","V","V","Wb","Wb","A","A","V","V","V","V","","","","","","","","","","","","","","","","","","","","Nm","Nm","Sec","","A","A","A","","","","","Nm","rpm","Bit","Bit","Bit","Nm","","","Amps","Amps","Celsius","Celsius","Celsius","","Amps","Volts","Volts","Volts"
"4.822","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.042","4.918","4.917","4.927","4.931","0","0","0","0","0","0","0","0","148.211","0.111","0","-36.156","-0.267","-0.2","-0.111","0","0.522","0","0.744","0.456","0.034","21.166","-0.489","0.022","1.5","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","4438.306","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"4.922","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.916","2.042","4.92","4.918","4.929","4.93","0","0","0","0","0","0","0","0","148.267","0","-0.011","-36.5","0.025","0.3","-0.025","0","0.422","0","0.389","0.333","0.034","21.166","0.28","0.06","1.5","2.5","5.06","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4438.402","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.022","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.041","4.92","4.916","4.927","4.932","0","0","0","0","0","0","0","0","148.2","0","0","-36.3","-0.025","-0.15","-0.25","0","0.425","0","0.663","0.737","0.034","21.166","-0.156","-0.067","1.51","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4438.501","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.122","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.91","2.042","4.92","4.916","4.927","4.936","0","0","0","0","0","0","0","0","147.825","0","0","-36.112","-0.137","0.025","-0.062","0","0.5","0","0.6","0.562","0.034","21.166","0.111","0.033","1.5","2.5","5.06","13.55","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4438.6","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.222","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.917","2.043","4.92","4.919","4.929","4.932","0","0","0","0","0","0","0","0","147.7","0","0","-36.013","-0.338","-0.275","-0.375","0","0.562","0","1.05","0.425","0.034","21.166","-0.633","-0.011","1.5","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4438.699","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.322","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.912","2.042","4.92","4.918","4.928","4.931","0","0","0","0","0","0","0","0","147.887","0","0","-35.925","-0.15","0.013","-0.087","0","0.562","0","0.787","0.312","0.034","21.166","-0.178","0.044","1.5","2.5","5.06","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4438.798","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.422","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.04","4.92","4.918","4.928","4.932","0","0","0","0","0","0","0","0","147.987","0","0","-35.962","-0.125","-0.012","-0.025","0","0.487","0","0.738","0.688","0.034","21.166","-0.056","0.056","1.5","2.5","5.05","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4438.897","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.522","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.916","2.042","4.919","4.917","4.928","4.933","0","0","0","0","0","0","0","0","148.012","0","0","-35.812","-0.025","0.05","-0.138","0","0.411","0","0.889","0.644","0.034","21.166","0.1","0","1.5","2.5","5.05","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.01","4439.002","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.622","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.911","2.045","4.92","4.919","4.929","4.93","0","0","0","0","0","0","0","0","148.09","0","0","-35.68","-0.01","-0.01","-0.11","0","0.53","0","0.82","0.33","0.034","21.166","-0.233","-0.044","1.51","2.5","5.05","13.62","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4439.106","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"5.722","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.04","4.92","4.915","4.928","4.932","0","0","0","0","0","0","0","0","147.233","0","0","-35.733","-0.078","0.122","-0.322","0","0.567","0","0.733","0.433","0.034","21.166","0.067","0.067","1.5","2.51","5.06","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","4439.206","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.822","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.913","2.041","4.92","4.916","4.93","4.936","0","0","0","0","0","0","0","0","145.856","-0.111","-0.011","-35.178","0.178","0.322","0.111","0","0.5","0","0.6","0.378","0.034","21.166","0.44","0.08","1.5","2.51","5.06","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4439.302","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"5.922","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.911","2.042","4.92","4.918","4.93","4.937","0","0","0","0","0","0","0","0","145.7","0","0","-34.444","-0.263","-0.112","-0.312","0","0.463","0","0.938","0.587","0.034","21.166","-0.411","0.011","1.5","2.5","5.07","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4439.401","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.022","21.9","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.912","2.04","4.92","4.919","4.929","4.936","0","0","0","0","0","0","0","0","145.675","0.125","0","-33.837","0.062","0.062","0.075","0","0.475","0","0.637","0.625","0.034","21.166","0.256","-0.056","1.51","2.51","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4439.5","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.122","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.912","2.046","4.916","4.921","4.928","4.931","0","0","0","0","0","0","0","0","145.925","0","0","-33.662","0.075","-0.1","-0.175","0","0.375","0","0.813","0.438","0.034","21.166","0","-0.1","1.5","2.5","5.05","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.044","4439.599","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.222","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.913","2.04","4.92","4.92","4.93","4.938","0","0","0","0","0","0","0","0","146","0","0","-33.875","0.362","0.288","0.163","0","0.525","0","0.512","0.5","0.034","21.166","0.544","-0.044","1.5","2.51","5.06","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4439.698","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.322","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.914","2.041","4.92","4.913","4.927","4.936","0","0","0","0","0","0","0","0","145.688","0","0","-34.012","0.025","-0.087","-0.075","0","0.512","0","0.775","0.5","0.034","21.166","0.078","-0.133","1.5","2.5","5.07","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4439.797","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.422","22","22.3","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.911","2.04","4.919","4.919","4.929","4.936","0","0","0","0","0","0","0","0","145.538","0","0","-33.637","-0.012","0.025","0.025","0","0.456","0","0.678","0.556","0.034","21.166","0.056","-0.056","1.5","2.51","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.02","4439.902","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.522","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27.2","0","4.911","2.046","4.917","4.916","4.927","4.933","0","0","0","0","0","0","0","0","145.767","0","0","-33.511","-0.01","0","-0.2","0","0.52","0","0.78","0.58","0.034","21.166","0.03","-0.01","1.505","2.505","5.055","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4440.006","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.622","21.9","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.85","0","4.914","2.042","4.92","4.915","4.925","4.933","0","0","0","0","0","0","0","0","145.99","0","0","-33.84","-0.178","-0.133","-0.156","0","0.511","0","0.767","0.356","0.034","21.166","0.067","-0.067","1.5","2.5","5.06","13.61","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.04","4440.106","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.722","22","22.2","22.1","26.75","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.912","2.043","4.92","4.918","4.93","4.934","0","0","0","0","0","0","0","0","145.722","0.111","0","-33.944","-0.2","-0.125","-0.063","0","0.5","0","0.811","0.378","0.034","21.166","-0.13","0.07","1.5","2.5","5.05","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4440.202","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.822","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.911","2.04","4.92","4.918","4.93","4.932","0","0","0","0","0","0","0","0","145.722","0","0","-33.533","0","0.188","0.113","0","0.613","0","0.625","0.7","0.034","21.166","0.133","0.089","1.5","2.5","5.06","13.6","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.056","4440.301","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"6.922","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.914","2.042","4.92","4.918","4.928","4.932","0","0","0","0","0","0","0","0","145.762","0","0","-33.388","0.287","0.238","0.375","0","0.475","0","0.562","0.575","0.034","21.166","0.344","-0.078","1.5","2.5","5.05","13.58","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4440.4","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"7.022","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.042","4.92","4.919","4.929","4.931","0","0","0","0","0","0","0","0","145.738","0","0","-33.675","0.188","0.1","0.05","0","0.525","0","0.662","0.687","0.034","21.166","0.278","-0.022","1.5","2.5","5.06","13.51","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4440.499","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"7.122","22","22.3","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","27.1","0","4.911","2.043","4.919","4.918","4.928","4.933","0","0","0","0","0","0","0","0","145.488","0","0","-33.475","-0.262","-0.075","-0.113","0","0.462","0","0.662","0.525","0.034","21.166","-0.078","0.067","1.5","2.51","5.05","13.48","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4440.598","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"7.222","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.04","4.92","4.917","4.927","4.934","0","0","0","0","0","0","0","0","145.663","0","0","-33.162","0.062","0.15","0","0","0.562","0","0.625","0.475","0.034","21.166","0.322","-0.011","1.5","2.5","5.05","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.022","4440.697","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"7.322","22","22.2","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.041","4.92","4.916","4.93","4.932","0","0","0","0","0","0","0","0","146.037","0.375","0.013","-33.55","0.1","0.025","-0.1","0","0.522","0","0.789","0.5","0.034","21.166","0.23","0.02","1.5","2.5","5.06","13.5","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4440.802","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"7.422","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.91","2.04","4.92","4.918","4.928","4.932","0","0","0","0","0","0","0","0","145.85","0","0","-33.71","-0.01","0.1","0.13","0","1.47","0","0.75","0.34","0.034","21.166","-0.011","0.011","1.5","2.5","5.05","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4440.906","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0.15","236.7","236.7","236.79"
"7.463","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.934","0","0","0","0","0","0","0","0","145.9","0","0","-33.8","0.3","0.05","0.05","0","34.025","0","0.725","0.375","0.034","21.166","0.425","-0.125","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.025","4440.976","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0.4","236.8","236.7","236.71"
"7.500","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","146.1","0","0","-33.55","-0.15","-0.25","-0.25","0","59.5","0","0.85","0.55","0.034","21.166","-0.4","-0.05","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.003","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"7.522","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.915","2.04","4.918","4.918","4.93","4.935","0","0","0","0","0","0","0","0","145.967","0","0","-33.267","0.067","-0.167","-0.133","0","91.367","0","0.9","0.633","0.034","21.166","-0.067","-0.133","1.5","2.51","5.06","13.5","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.025","4441.037","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","0.3","236.8","236.7","236.73"
"7.537","","","","","","","","","","","","","4.91","2.04","4.92","4.91","4.92","4.93","0","0","0","0","0","0","0","0","146","0","0","-33.2","-0.1","0","-0.7","0","103.5","0","0.3","0.1","0.034","21.166","0","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.062","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"7.622","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.041","4.92","4.915","4.925","4.933","0","0","0","0","0","0","0","0","145.875","0","0","-32.6","0.125","-0.125","0.062","0","128.975","0","0.575","0.6","0.034","21.166","0.033","-0.1","1.5","2.5","5.06","13.47","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.038","4441.107","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0.15","236.8","236.7","236.745"
"7.635","","","","","","","","","","","","","4.91","2.05","4.92","4.91","4.92","4.94","0","0","0","0","0","0","0","0","146","0","0","-31.8","-0.1","-0.2","-0.1","0","152.9","0","0.7","0.3","0.034","21.166","0.5","0.4","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","4441.161","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"7.700","","","","","","","","","","","","","4.91","2.04","4.92","4.918","4.928","4.932","0","0","0","0","0","0","0","0","145.86","0","0","-31.5","-0.08","-0.18","0.06","0","162.4","0","0.82","0.56","0.034","21.166","-0.2","-0.02","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.188","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0.1","236.8","236.7","236.76"
"7.722","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.91","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.767","0","0","-30.567","-0.4","-0.2","-0.25","0","179.65","0","1.1","0.8","0.034","21.166","-0.4","0","1.5","2.5","5.06","13.48","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.236","0","0","0","0","16","6592","1301","8217","","","","","","","","","177","31","19","17","18","1912","0.1","236.8","236.7","236.77"
"7.737","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","146","0","0","-30.35","0.25","0","-0.3","0","183.85","0","0.85","1.05","0.034","21.166","0.35","-0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.265","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"7.822","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.915","2.041","4.916","4.92","4.93","4.935","0","0","0","0","0","0","0","0","146.033","0","0","-29.55","-0.15","0.017","0","0","192.683","0","0.55","0.95","0.034","21.166","-0.1","0.029","1.5","2.5","5.06","13.5","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014","4441.31","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.8","236.7","236.77"
"7.832","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.94","0","0","0","0","0","0","0","0","146","0","0","-28.9","0.4","0","0.7","0","201","0","0.3","0.6","0.034","21.166","0.5","-0.2","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.359","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"7.922","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.04","4.919","4.918","4.928","4.935","0","0","0","0","0","0","0","0","145.929","0","0","-28.343","0.029","-0.186","-0.043","0","206.357","0","0.871","0.9","0.034","21.166","-0.175","-0.075","1.5","2.5","5.05","13.47","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.025","4441.404","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.8","236.7","236.775"
"7.940","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.935","0","0","0","0","0","0","0","0","145.85","0","0","-27.6","0.15","0.4","0.1","0","212.6","0","0.7","1.35","0.034","21.166","0.65","0.2","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","4441.462","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"8.022","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","27.1","0","4.911","2.043","4.916","4.916","4.926","4.936","0","0","0","0","0","0","0","0","145.833","0","0","-27.267","-0.25","0.133","0.117","0","215.633","0","0.733","1.017","0.034","21.166","-0.143","0.086","1.5","2.5","5.06","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.043","4441.508","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.8","236.7","236.78"
"8.032","","","","","","","","","","","","","4.91","2.04","4.91","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.7","0","0","-26.9","-0.1","0","0","0","219","0","0.7","1.3","0.034","21.166","-0.1","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.557","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"8.100","","","","","","","","","","","","","4.912","2.04","4.918","4.916","4.926","4.934","0","0","0","0","0","0","0","0","145.8","0","0","-26.56","-0.18","-0.04","-0.22","0","220.12","0","0.92","0.66","0.034","21.166","-0.2","0.04","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.584","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.8","236.7","236.78"
"8.122","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.91","2.04","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.75","0","0","-26.55","-0.5","-0.4","-0.05","0","222.4","0","0.6","-0.05","0.034","21.166","-0.8","0","1.51","2.5","5.06","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.632","0","0","0","0","16","6592","1301","8217","","","","","","","","","177","31","19","17","18","1912","","","",""
"8.134","","","","","","","","","","","","","4.91","2.04","4.92","4.91","4.92","4.93","0","0","0","0","0","0","0","0","145.85","0","0","-26.6","-0.6","-0.3","-0.55","0","222.95","0","1.05","1.05","0.034","21.166","0.15","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.66","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"8.222","22","22.3","22.1","26.7","26.6","204.3","203.2","-1000","-1000","-1000","26.7","0","4.914","2.044","4.917","4.919","4.929","4.931","0","0","0","0","0","0","0","0","145.733","0","0","-26.667","0.317","0.3","0.283","0","227.743","0","0.5","0.614","0.034","21.166","0.3","-0.025","1.5","2.5","5.06","13.46","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.712","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0.75","236.7","236.7","236.785"
"8.300","","","","","","","","","","","","","4.91","2.042","4.92","4.917","4.927","4.93","0","0","0","0","0","0","0","0","145.517","0","0","-26.333","-0.1","0.1","-0.057","0","237.3","0","0.617","0.917","0.034","21.166","0.017","0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.017","4441.787","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"8.323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0","","","","","","","","","",""
"8.400","","","","","","","","","","","","","4.913","2.043","4.92","4.92","4.93","4.939","0","0","0","0","0","0","0","0","145.733","0","0","-26.067","-0.067","0.033","-0.1","0","237.367","0","0.717","0.85","0.034","21.166","0.017","0.017","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.025","4441.883","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"8.422","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","26.8","0","4.915","2.04","4.92","4.91","4.925","4.93","0","0","0","0","0","0","0","0","145.7","0","0","-26","-0.7","-0.5","-0.5","0","237.267","0","1.367","0.4","0.034","21.166","-1","-0.05","1.5","2.5","5.05","13.4","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4441.949","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","","","",""
